212,5446,2.5,2.7,-0.2,0.04,
212,1773,1.5,2.7,-1.2,1.44,
212,1783,3,2.6,0.4,0.16,
212,4269,1.5,2.6,-1.1,1.21,
212,4039,2,2.6,-0.6,0.36,
212,5450,2,2.7,-0.7,0.49,
212,4860,3.5,3.1,0.4,0.16,
212,3315,2,2.6,-0.6,0.36,
212,1796,4,2.7,1.3,1.69,
212,1833,1,2.7,-1.7,2.89,
212,1865,4,2.7,1.3,1.69,
212,1868,4,2.8,1.2,1.44,
213,20,3,3.8,-0.8,0.64,
213,27,5,4.2,0.8,0.64,
213,143,5,4.3,0.7,0.49,
213,146,4,3.7,0.3,0.09,
213,90,5,4.2,0.8,0.64,
213,432,5,3.5,1.5,2.25,
213,434,5,4.2,0.8,0.64,
213,581,4,4.2,-0.2,0.04,
213,173,5,4.2,0.8,0.64,
213,527,4,3.7,0.3,0.09,
213,176,4,4,0,0,
213,2182,5,4.1,0.9,0.81,
213,186,4,4.2,-0.2,0.04,
213,187,4,4.3,-0.3,0.09,
213,189,5,4.3,0.7,0.49,
213,438,4,4.1,-0.1,0.01,
213,775,4,4.2,-0.2,0.04,
213,440,4,3.9,0.1,0.01,
213,2246,4,4.2,-0.2,0.04,
213,204,4,4.2,-0.2,0.04,
213,2195,5,4,1,1,
213,445,2,4,-2,4,
213,110,5,4,1,1,
213,512,5,4.1,0.9,0.81,
213,457,5,4.3,0.7,0.49,
213,841,3,3.6,-0.6,0.36,
213,844,2,4.1,-2.1,4.41,
213,224,5,4,1,1,
213,336,5,4.2,0.8,0.64,
213,241,4,4.4,-0.4,0.16,
213,264,5,4.2,0.8,0.64,
213,2611,2,3.7,-1.7,2.89,
213,2613,5,4.1,0.9,0.81,
213,279,3,4.1,-1.1,1.21,
213,404,5,4.1,0.9,0.81,
213,2329,4,4.2,-0.2,0.04,
213,2675,3,4,-1,1,
213,972,3,3.7,-0.7,0.49,
213,313,4,3.9,0.1,0.01,
213,556,5,4.1,0.9,0.81,
213,4793,2,3.6,-1.6,2.56,
213,1048,5,3.9,1.1,1.21,
213,2740,4,4.1,-0.1,0.01,
213,1055,4,3.8,0.2,0.04,
213,468,5,4.3,0.7,0.49,
213,2767,3,4,-1,1,
214,72,3,3.9,-0.9,0.81,
214,2075,3,3.7,-0.7,0.49,
214,434,5,4.1,0.9,0.81,
214,171,3,3.9,-0.9,0.81,
214,581,5,4,1,1,
214,748,4,4.2,-0.2,0.04,
214,3338,4,3.8,0.2,0.04,
214,2173,5,3.6,1.4,1.96,
214,776,4,3.9,0.1,0.01,
214,805,3,3.5,-0.5,0.25,
215,23,5,4.6,0.4,0.16,
215,143,3.5,4.5,-1,1,
215,155,3.5,4.4,-0.9,0.81,
215,179,4.5,4.5,0,0,
215,197,5,4.6,0.4,0.16,
215,332,5,4.3,0.7,0.49,
215,522,4.5,4.4,0.1,0.01,
215,298,5,4.5,0.5,0.25,
215,474,5,4.4,0.6,0.36,
215,1154,4,4.3,-0.3,0.09,
215,2792,4,4.4,-0.4,0.16,
215,480,5,4.5,0.5,0.25,
215,370,4,4.4,-0.4,0.16,
215,1380,4.5,4.4,0.1,0.01,
215,131,5,4.1,0.9,0.81,
215,2045,4.5,3.9,0.6,0.36,
215,415,5,4.5,0.5,0.25,
216,319,4.5,4,0.5,0.25,
216,655,4,4.3,-0.3,0.09,
216,3123,3.5,4,-0.5,0.25,
216,2251,1,3.8,-2.8,7.84,
216,170,5,4.5,0.5,0.25,
216,806,2.5,4.4,-1.9,3.61,
216,828,5,4.3,0.7,0.49,
216,335,5,4.4,0.6,0.36,
216,264,5,4.4,0.6,0.36,
216,341,5,4.4,0.6,0.36,
216,3555,4.5,4,0.5,0.25,
216,298,5,4.4,0.6,0.36,
216,1069,4.5,4.3,0.2,0.04,
216,4569,5,4,1,1,
216,614,5,4.5,0.5,0.25,
216,354,5,4.2,0.8,0.64,
216,1183,5,4.4,0.6,0.36,
216,482,4.5,4.2,0.3,0.09,
216,1328,4.5,4.4,0.1,0.01,
216,1387,4.5,4.3,0.2,0.04,
216,5465,4,4.2,-0.2,0.04,
217,105,4,4.1,-0.1,0.01,
217,775,5,4,1,1,
218,417,5,3.5,1.5,2.25,
218,49,4,3.7,0.3,0.09,
218,99,5,3.7,1.3,1.69,
218,435,4,3.8,0.2,0.04,
218,173,5,3.6,1.4,1.96,
218,105,5,3.7,1.3,1.69,
218,191,3,3.5,-0.5,0.25,
218,778,5,3.5,1.5,2.25,
218,197,5,3.6,1.4,1.96,
218,3016,3,3.7,-0.7,0.49,
218,824,5,3.8,1.2,1.44,
218,2252,3,3.8,-0.8,0.64,
218,2208,3,3.5,-0.5,0.25,
218,878,4,3.8,0.2,0.04,
218,234,2,3.8,-1.8,3.24,
218,3664,3,3.6,-0.6,0.36,
218,3668,3,3.9,-0.9,0.81,
218,940,4,3.8,0.2,0.04,
218,116,5,3.8,1.2,1.44,
218,342,4,3.8,0.2,0.04,
218,2705,3,3.7,-0.7,0.49,
218,1051,4,3.6,0.4,0.16,
218,595,3,3.9,-0.9,0.81,
218,354,3.5,3.8,-0.3,0.09,
218,477,4.5,3.4,1.1,1.21,
218,371,0.5,3.8,-3.3,10.89,
219,27,4,3.7,0.3,0.09,
219,49,5,4,1,1,
219,691,4,3.8,0.2,0.04,
219,1941,4,3.9,0.1,0.01,
219,700,2,3.8,-1.8,3.24,
219,68,3,3.2,-0.2,0.04,
219,75,3,3.5,-0.5,0.25,
219,80,1,3.5,-2.5,6.25,
219,81,2,3.4,-1.4,1.96,
219,86,1,3.4,-2.4,5.76,
219,92,4,3.8,0.2,0.04,
219,101,4,3.9,0.1,0.01,
219,324,3,3.4,-0.4,0.16,
219,3124,2,3.1,-1.1,1.21,
219,716,2,3.8,-1.8,3.24,
219,5268,4,3.7,0.3,0.09,
219,552,3,3.3,-0.3,0.09,
219,326,2,3.8,-1.8,3.24,
219,507,4,3.5,0.5,0.25,
219,2174,5,3.9,1.1,1.21,
219,184,5,4,1,1,
219,190,4,3.8,0.2,0.04,
219,780,4,3.9,0.1,0.01,
219,194,2,4,-2,4,
219,2502,5,3.6,1.4,1.96,
219,4582,2,3.4,-1.4,1.96,
219,817,4,3.4,0.6,0.36,
219,2252,5,3.8,1.2,1.44,
219,5473,4,3.7,0.3,0.09,
219,4404,4,3.5,0.5,0.25,
219,231,2,3.4,-1.4,1.96,
219,893,4,3.7,0.3,0.09,
219,520,3,3.4,-0.4,0.16,
219,4377,5,3.8,1.2,1.44,
219,401,2,3.7,-1.7,2.89,
219,287,3,3.7,-0.7,0.49,
219,2331,4,3.4,0.6,0.36,
219,122,4,3.8,0.2,0.04,
219,5480,3,3.6,-0.6,0.36,
219,4479,3,3.2,-0.2,0.04,
219,999,3,3.8,-0.8,0.64,
219,1006,2,3.4,-1.4,1.96,
219,1031,4,3.6,0.4,0.16,
219,607,4,3.3,0.7,0.49,
219,1098,2,4,-2,4,
219,1109,4,3.8,0.2,0.04,
219,470,4,3.9,0.1,0.01,
219,2361,4,3.5,0.5,0.25,
219,1144,4,3.2,0.8,0.64,
219,1154,4,3.5,0.5,0.25,
220,2251,1,2.8,-1.8,3.24,
220,2529,2,2.6,-0.6,0.36,
220,879,3.5,2.8,0.7,0.49,
221,4578,5,4.1,0.9,0.81,
221,2169,4,4.1,-0.1,0.01,
221,174,4,3.9,0.1,0.01,
221,2302,5,3.9,1.1,1.21,
221,5495,5,3.7,1.3,1.69,
221,2504,5,4.1,0.9,0.81,
221,2617,2,4,-2,4,
221,4379,5,3.8,1.2,1.44,
221,3349,4,3.9,0.1,0.01,
221,3558,5,3.7,1.3,1.69,
221,3411,4,4,0,0,
221,5505,5,4,1,1,
221,19,3,4,-1,1,
221,1070,5,4,1,1,
221,2746,5,4.1,0.9,0.81,
221,2747,5,3.8,1.2,1.44,
221,2748,4,4,0,0,
221,2752,3,4.3,-1.3,1.69,
221,5506,4,4,0,0,
221,1076,5,4.1,0.9,0.81,
222,447,4,3.6,0.4,0.16,
222,2069,5,3.7,1.3,1.69,
222,143,5,3.8,1.2,1.44,
222,725,4,3.9,0.1,0.01,
223,655,5,4.2,0.8,0.64,
223,21,5,4.2,0.8,0.64,
223,3590,5,4.2,0.8,0.64,
223,4212,4,4.2,-0.2,0.04,
223,2086,4,4,0,0,
223,3591,4,4.1,-0.1,0.01,
223,2090,3,4.2,-1.2,1.44,
223,660,4,4.3,-0.3,0.09,
223,27,5,4.1,0.9,0.81,
223,666,4,4.1,-0.1,0.01,
223,676,5,4.3,0.7,0.49,
223,4219,5,4.2,0.8,0.64,
223,97,4,4.2,-0.2,0.04,
223,5512,5,4.2,0.8,0.64,
223,146,4,4,0,0,
223,2236,5,4,1,1,
223,88,5,4.1,0.9,0.81,
223,102,4,3.9,0.1,0.01,
223,11,4,4.1,-0.1,0.01,
224,30,4,3.8,0.2,0.04,
224,34,3,4,-1,1,
224,36,4,4,0,0,
224,57,5,4.4,0.6,0.36,
224,146,4,3.8,0.2,0.04,
225,622,1.5,2.8,-1.3,1.69,
225,1065,3,3.9,-0.9,0.81,
225,359,4,3.6,0.4,0.16,
225,3727,3,2.7,0.3,0.09,
225,493,4,3.2,0.8,0.64,
225,5364,3.5,3.2,0.3,0.09,
225,5247,2,3.7,-1.7,2.89,
226,892,5,4.6,0.4,0.16,
226,2598,1,4.3,-3.3,10.89,
226,4603,4,4.4,-0.4,0.16,
226,901,1,3.7,-2.7,7.29,
226,5519,5,4.3,0.7,0.49,
226,2512,1,4,-3,9,
226,4654,2,4.3,-2.3,5.29,
226,912,5,4.4,0.6,0.36,
227,180,5,4.3,0.7,0.49,
227,920,5,4,1,1,
227,1092,5,4.4,0.6,0.36,
227,482,0.5,3.8,-3.3,10.89,
228,157,4,4.3,-0.3,0.09,
228,732,4,4.3,-0.3,0.09,
228,768,4.5,4.3,0.2,0.04,
228,513,3.5,4.2,-0.7,0.49,
228,520,3.5,4.1,-0.6,0.36,
228,18,4,4.2,-0.2,0.04,
228,493,4.5,4.2,0.3,0.09,
229,387,5,4.5,0.5,0.25,
229,709,5,4.5,0.5,0.25,
229,505,4.5,4.5,0,0,
229,105,4,4.6,-0.6,0.36,
229,584,5,4.6,0.4,0.16,
229,112,5,4.4,0.6,0.36,
229,225,5,4.5,0.5,0.25,
229,517,4.5,4.6,-0.1,0.01,
229,122,4.5,4.5,0,0,
229,996,5,4.5,0.5,0.25,
229,1050,4,4.6,-0.6,0.36,
229,410,4,4.6,-0.6,0.36,
229,630,5,4.6,0.4,0.16,
229,369,4,4.5,-0.5,0.25,
229,493,4,4.5,-0.5,0.25,
229,377,4,4.6,-0.6,0.36,
229,3840,4,4.4,-0.4,0.16,
229,1472,5,4.5,0.5,0.25,
229,1482,4.5,4.5,0,0,
229,1506,3,4.6,-1.6,2.56,
229,5145,5,4.6,0.4,0.16,
229,1601,2.5,4.5,-2,4,
229,634,4,4.5,-0.5,0.25,
229,1797,4.5,4.4,0.1,0.01,
229,5524,5,4.4,0.6,0.36,
229,3506,5,4.6,0.4,0.16,
230,173,4,4.1,-0.1,0.01,
230,327,4,4.1,-0.1,0.01,
230,184,5,4.2,0.8,0.64,
230,2319,3,4.1,-1.1,1.21,
230,119,5,4.1,0.9,0.81,
230,2353,3,4.1,-1.1,1.21,
230,1098,5,4.2,0.8,0.64,
231,2071,5,4,1,1,
231,29,4,4.1,-0.1,0.01,
231,420,2,3.9,-1.9,3.61,
231,683,4,3.8,0.2,0.04,
231,42,5,3.9,1.1,1.21,
231,49,5,4.1,0.9,0.81,
231,57,3,4.1,-1.1,1.21,
231,2124,4,3.9,0.1,0.01,
231,2128,4,4,0,0,
231,150,4,3.8,0.2,0.04,
231,4230,4,4.2,-0.2,0.04,
231,68,5,3.8,1.2,1.44,
231,701,3,3.9,-0.9,0.81,
231,70,4,3.9,0.1,0.01,
231,5525,1,3.8,-2.8,7.84,
231,2135,5,4,1,1,
231,3640,5,4,1,1,
231,2143,4,3.7,0.3,0.09,
231,450,4,3.8,0.2,0.04,
231,81,5,3.9,1.1,1.21,
231,91,5,3.9,1.1,1.21,
231,101,4,4,0,0,
231,95,5,4,1,1,
231,102,4,3.7,0.3,0.09,
231,103,5,4.1,0.9,0.81,
231,5267,2,4,-2,4,
231,158,3,4,-1,1,
231,551,5,4.1,0.9,0.81,
231,434,1,3.9,-2.9,8.41,
231,5528,4,4,0,0,
231,2240,2,4,-2,4,
231,5531,5,3.8,1.2,1.44,
231,2545,3,4,-1,1,
231,2169,5,4,1,1,
231,744,5,3.9,1.1,1.21,
231,170,5,4,1,1,
231,2287,3,4,-1,1,
231,750,4,3.8,0.2,0.04,
231,752,5,4,1,1,
231,753,4,4,0,0,
231,527,5,3.8,1.2,1.44,
231,2181,5,4,1,1,
231,5533,4,4.1,-0.1,0.01,
231,762,4,4,0,0,
231,179,4,4.1,-0.1,0.01,
231,105,4,4,0,0,
231,180,4,4.2,-0.2,0.04,
231,106,4,4.2,-0.2,0.04,
231,770,5,3.9,1.1,1.21,
231,185,5,4.1,0.9,0.81,
231,772,5,4.1,0.9,0.81,
231,2551,2,4,-2,4,
231,774,4,4.1,-0.1,0.01,
231,775,5,4.1,0.9,0.81,
231,107,4,4,0,0,
231,1959,5,4.1,0.9,0.81,
231,778,5,3.9,1.1,1.21,
231,783,5,4.1,0.9,0.81,
231,5,5,4.1,0.9,0.81,
231,786,5,4,1,1,
231,108,5,4,1,1,
231,440,4,3.9,0.1,0.01,
231,199,5,4,1,1,
231,202,4,4,0,0,
231,203,5,3.9,1.1,1.21,
231,2502,5,4,1,1,
231,204,4,4.1,-0.1,0.01,
231,10,4,3.7,0.3,0.09,
231,213,3,4,-1,1,
231,446,5,4,1,1,
231,331,4,3.6,0.4,0.16,
231,822,5,3.6,1.4,1.96,
231,4588,4,3.8,0.2,0.04,
231,837,3,3.8,-0.8,0.64,
231,2253,5,3.8,1.2,1.44,
231,850,4,4.1,-0.1,0.01,
231,852,5,4,1,1,
231,4597,4,4,0,0,
231,223,3,3.9,-0.9,0.81,
231,873,3,4.1,-1.1,1.21,
231,3613,4,3.7,0.3,0.09,
231,1966,1,4.1,-3.1,9.61,
231,884,4,4.1,-0.1,0.01,
231,253,5,4,1,1,
231,2588,4,3.9,0.1,0.01,
231,461,3,3.9,-0.9,0.81,
231,258,5,3.8,1.2,1.44,
231,888,4,3.9,0.1,0.01,
231,4652,3,3.7,-0.7,0.49,
231,5539,5,4.4,0.6,0.36,
231,264,5,4.1,0.9,0.81,
231,2504,4,4,0,0,
231,265,4,4.1,-0.1,0.01,
231,2603,3,3.6,-0.6,0.36,
231,3339,3,3.8,-0.8,0.64,
231,900,5,4,1,1,
231,910,4,3.8,0.2,0.04,
231,3585,4,3.9,0.1,0.01,
231,915,3,3.7,-0.7,0.49,
231,340,4,3.9,0.1,0.01,
231,4088,1,3.6,-2.6,6.76,
231,5096,3,3.7,-0.7,0.49,
231,2634,3,4,-1,1,
231,400,4,3.9,0.1,0.01,
231,276,5,3.9,1.1,1.21,
231,277,3,3.7,-0.7,0.49,
231,279,5,4,1,1,
231,2645,3,3.7,-0.7,0.49,
231,940,4,4,0,0,
231,2648,4,3.8,0.2,0.04,
231,950,3,3.6,-0.6,0.36,
231,4851,4,4,0,0,
231,4422,4,3.7,0.3,0.09,
231,119,3,4.2,-1.2,1.44,
231,289,4,4.1,-0.1,0.01,
231,291,4,3.7,0.3,0.09,
231,3674,3,3.8,-0.8,0.64,
231,297,4,3.9,0.1,0.01,
231,2666,5,4.1,0.9,0.81,
231,2993,4,3.9,0.1,0.01,
231,299,3,3.7,-0.7,0.49,
231,545,4,3.9,0.1,0.01,
231,980,5,4,1,1,
231,304,4,3.9,0.1,0.01,
231,2994,4,4,0,0,
231,3557,5,4.1,0.9,0.81,
231,2685,4,4,0,0,
231,5102,3,4,-1,1,
231,3558,5,4,1,1,
231,311,3,4,-1,1,
231,313,4,3.9,0.1,0.01,
231,2343,1,3.7,-2.7,7.29,
231,5558,5,4.1,0.9,0.81,
231,4480,5,4,1,1,
231,5103,5,4,1,1,
231,1025,3,4,-1,1,
231,1028,5,4,1,1,
231,4939,4,4.2,-0.2,0.04,
231,1036,2,3.9,-1.9,3.61,
231,2996,3,4,-1,1,
231,2725,4,3.9,0.1,0.01,
231,1043,4,3.6,0.4,0.16,
231,1045,3,4.1,-1.1,1.21,
231,2997,4,4,0,0,
231,1048,5,3.9,1.1,1.21,
231,2737,4,3.9,0.1,0.01,
231,2738,4,3.9,0.1,0.01,
231,1229,3,4,-1,1,
232,654,3,3.1,-0.1,0.01,
232,2069,3,3.1,-0.1,0.01,
232,714,3,3,0,0,
232,721,3,3,0,0,
232,454,3,3.2,-0.2,0.04,
232,728,3,3.1,-0.1,0.01,
232,3621,3,3.7,-0.7,0.49,
232,208,3,3.3,-0.3,0.09,
232,2250,3,3,0,0,
233,323,2.5,3.3,-0.8,0.64,
233,57,4,4,0,0,
233,95,3.5,3.8,-0.3,0.09,
233,431,4,3.7,0.3,0.09,
233,171,4.5,4,0.5,0.25,
233,437,4,3.9,0.1,0.01,
233,196,2.5,4,-1.5,2.25,
233,818,4.5,3.6,0.9,0.81,
233,228,3.5,4,-0.5,0.25,
233,342,3,3.6,-0.6,0.36,
233,1121,0.5,3.8,-3.3,10.89,
233,126,3,3.7,-0.7,0.49,
233,1379,4.5,3.8,0.7,0.49,
233,129,4,4,0,0,
233,496,3.5,3.8,-0.3,0.09,
233,1470,3.5,3.9,-0.4,0.16,
233,1492,3,3.6,-0.6,0.36,
233,1528,3,3.9,-0.9,0.81,
233,1540,4,4,0,0,
234,31,4.5,4.3,0.2,0.04,
234,37,4.5,4.3,0.2,0.04,
234,48,5,4.1,0.9,0.81,
234,54,3,4.3,-1.3,1.69,
234,696,3,4.2,-1.2,1.44,
234,75,4.5,4.2,0.3,0.09,
234,79,2.5,4.4,-1.9,3.61,
234,90,4.5,4.4,0.1,0.01,
234,92,3.5,4.4,-0.9,0.81,
234,505,4,4.4,-0.4,0.16,
234,432,1.5,4.3,-2.8,7.84,
234,161,5,4.5,0.5,0.25,
234,171,4.5,4.4,0.1,0.01,
234,768,4.5,4.4,0.1,0.01,
234,108,5,4.3,0.7,0.49,
234,204,4,4.3,-0.3,0.09,
234,811,4,4.2,-0.2,0.04,
234,397,3.5,4.3,-0.8,0.64,
234,879,4,4.1,-0.1,0.01,
234,936,3.5,4.1,-0.6,0.36,
234,2648,4,4.3,-0.3,0.09,
234,342,5,4.3,0.7,0.49,
234,945,5,4.3,0.7,0.49,
234,345,4.5,4.4,0.1,0.01,
234,2343,4,4,0,0,
234,2703,4.5,4.3,0.2,0.04,
234,647,3.5,4.1,-0.6,0.36,
234,350,4,4.3,-0.3,0.09,
234,1153,4,4.4,-0.4,0.16,
234,1154,5,4.3,0.7,0.49,
234,354,4.5,4.4,0.1,0.01,
234,2792,3.5,4.4,-0.9,0.81,
234,2800,4,4.4,-0.4,0.16,
234,479,4.5,4.4,0.1,0.01,
234,411,3.5,4.2,-0.7,0.49,
234,359,5,4.4,0.6,0.36,
234,363,4.5,4.3,0.2,0.04,
234,1336,3,4,-1,1,
234,490,3.5,4.4,-0.9,0.81,
234,370,4.5,4.4,0.1,0.01,
235,652,3,4,-1,1,
235,447,4,4.2,-0.2,0.04,
235,90,3,4,-1,1,
235,2148,4.5,4.1,0.4,0.16,
235,720,5,4.3,0.7,0.49,
235,2283,4,4,0,0,
235,2153,3,4.2,-1.2,1.44,
235,731,4.5,4.1,0.4,0.16,
235,732,5,4.2,0.8,0.64,
235,736,4,4.1,-0.1,0.01,
235,2158,4,4.1,-0.1,0.01,
235,5528,5,4.1,0.9,0.81,
235,2163,5,4.3,0.7,0.49,
235,2173,3.5,4.2,-0.7,0.49,
235,182,4.5,4.1,0.4,0.16,
235,183,5,4.1,0.9,0.81,
235,190,5,4.2,0.8,0.64,
235,1957,5,4.1,0.9,0.81,
235,214,4.5,4.1,0.4,0.16,
235,236,2,3.7,-1.7,2.89,
235,2317,3.5,3.4,0.1,0.01,
235,5497,4,4.8,-0.8,0.64,
235,16,3.5,4,-0.5,0.25,
235,519,3,3.9,-0.9,0.81,
235,2328,4,4.1,-0.1,0.01,
235,5553,5,3.9,1.1,1.21,
235,2345,5,4.2,0.8,0.64,
235,2710,3.5,4,-0.5,0.25,
235,468,2.5,3.9,-1.4,1.96,
235,4345,5,4.3,0.7,0.49,
235,1076,4,3.9,0.1,0.01,
235,1140,4,3.9,0.1,0.01,
235,355,2.5,4.2,-1.7,2.89,
235,5587,4.5,3.5,1,1,
235,1218,3.5,4,-0.5,0.25,
235,486,4.5,4.1,0.4,0.16,
235,2399,4.5,4.2,0.3,0.09,
235,2266,4,3.5,0.5,0.25,
235,1327,3.5,4.2,-0.7,0.49,
235,2018,4.5,4,0.5,0.25,
235,2027,4,4,0,0,
235,2441,5,4.1,0.9,0.81,
235,5607,4.5,4.2,0.3,0.09,
235,1453,3.5,4.3,-0.8,0.64,
236,417,3,3.7,-0.7,0.49,
236,421,4,3,1,1,
236,143,4,3.8,0.2,0.04,
236,99,4.5,3.6,0.9,0.81,
236,323,2.5,3,-0.5,0.25,
236,101,3.5,3.5,0,0,
236,432,2,2.7,-0.7,0.49,
236,180,3.5,3.8,-0.3,0.09,
236,799,2,2.5,-0.5,0.25,
236,121,4.5,3.6,0.9,0.81,
237,113,4,3.8,0.2,0.04,
237,624,4,3.4,0.6,0.36,
237,342,3,3.2,-0.2,0.04,
237,467,3.5,3.6,-0.1,0.01,
237,483,5,3.4,1.6,2.56,
237,1314,2.5,3.8,-1.3,1.69,
237,1413,3.5,3.7,-0.2,0.04,
237,378,3.5,3.3,0.2,0.04,
237,1532,3.5,3.7,-0.2,0.04,
237,1548,4,3.9,0.1,0.01,
237,3379,4,3.5,0.5,0.25,
237,1675,4,3.6,0.4,0.16,
237,5190,3.5,3.9,-0.4,0.16,
237,570,5,3.9,1.1,1.21,
237,1732,3,3.6,-0.6,0.36,
237,1797,4.5,3.4,1.1,1.21,
237,1914,3,3.5,-0.5,0.25,
238,319,4,3.5,0.5,0.25,
238,22,5,3.8,1.2,1.44,
238,320,4,3.5,0.5,0.25,
238,3123,4,3.7,0.3,0.09,
238,30,3,3.4,-0.4,0.16,
238,683,4,3.6,0.4,0.16,
238,41,4,3.7,0.3,0.09,
238,689,4,3.6,0.4,0.16,
238,52,3,3.6,-0.6,0.36,
238,3062,4,3.5,0.5,0.25,
238,57,5,3.8,1.2,1.44,
238,67,3,3.6,-0.6,0.36,
238,2525,4,3.4,0.6,0.36,
238,150,4,3.5,0.5,0.25,
238,4519,2,3.5,-1.5,2.25,
238,74,5,3.7,1.3,1.69,
238,2279,3,3.5,-0.5,0.25,
238,428,5,3.4,1.6,2.56,
238,2077,3,3.5,-0.5,0.25,
238,506,4,3.7,0.3,0.09,
238,4238,3,3.8,-0.8,0.64,
238,163,3,3.8,-0.8,0.64,
238,187,4,4,0,0,
238,198,5,3.9,1.1,1.21,
238,201,4,3.7,0.3,0.09,
238,2556,3,3.3,-0.3,0.09,
238,5622,3,3.7,-0.7,0.49,
238,4523,2,3.5,-1.5,2.25,
238,886,3,3.7,-0.7,0.49,
238,4344,4,4,0,0,
238,2601,3,3.6,-0.6,0.36,
238,5626,4,3.5,0.5,0.25,
238,2612,3,3.8,-0.8,0.64,
238,910,3,3.7,-0.7,0.49,
238,4607,3,3.7,-0.7,0.49,
238,3129,4,3.4,0.6,0.36,
238,3365,3,3.5,-0.5,0.25,
238,3342,3,3.4,-0.4,0.16,
238,5628,2,3.8,-1.8,3.24,
238,930,4,3.5,0.5,0.25,
238,934,4,3.9,0.1,0.01,
238,279,4,3.7,0.3,0.09,
238,940,5,3.9,1.1,1.21,
238,943,5,3.7,1.3,1.69,
238,342,4,3.7,0.3,0.09,
238,950,3,3.4,-0.4,0.16,
238,283,4,3.7,0.3,0.09,
238,285,3,3.6,-0.6,0.36,
238,5110,4,3.9,0.1,0.01,
238,2260,3,3.4,-0.4,0.16,
238,982,5,3.7,1.3,1.69,
238,344,5,3.9,1.1,1.21,
238,3119,3,3.5,-0.5,0.25,
238,2705,4,3.6,0.4,0.16,
238,4658,4,3.8,0.2,0.04,
238,592,4,3.6,0.4,0.16,
238,1048,3,3.8,-0.8,0.64,
238,614,3,3.6,-0.6,0.36,
238,1106,5,3.5,1.5,2.25,
238,2783,4,3.8,0.2,0.04,
239,417,4.5,4,0.5,0.25,
239,418,3,4.1,-1.1,1.21,
239,139,4.5,4,0.5,0.25,
239,504,4,4,0,0,
239,141,3.5,3.9,-0.4,0.16,
239,29,4,4,0,0,
239,146,1.5,4.1,-2.6,6.76,
239,102,2.5,3.9,-1.4,1.96,
239,2153,4.5,4,0.5,0.25,
239,160,4.5,4,0.5,0.25,
239,4388,3.5,4,-0.5,0.25,
239,5528,4,3.9,0.1,0.01,
239,2162,3,4,-1,1,
239,768,4.5,4,0.5,0.25,
239,190,4.5,4,0.5,0.25,
239,196,4.5,4,0.5,0.25,
239,201,4,4.1,-0.1,0.01,
239,4597,4.5,3.9,0.6,0.36,
239,335,4,4,0,0,
239,251,4,3.8,0.2,0.04,
239,934,4.5,4,0.5,0.25,
239,947,1.5,4,-2.5,6.25,
239,343,5,4,1,1,
239,344,4,4,0,0,
239,1041,4.5,4,0.5,0.25,
239,1075,4,4,0,0,
239,1085,4.5,4,0.5,0.25,
239,1097,4.5,4,0.5,0.25,
239,470,4,4,0,0,
239,352,4,4.1,-0.1,0.01,
239,473,3.5,4,-0.5,0.25,
239,474,4.5,4,0.5,0.25,
239,1154,4,4,0,0,
239,479,4.5,4,0.5,0.25,
239,1221,4,4,0,0,
239,361,3.5,4,-0.5,0.25,
239,126,3.5,3.9,-0.4,0.16,
239,1308,4.5,3.9,0.6,0.36,
239,2398,4,3.9,0.1,0.01,
239,413,5,3.9,1.1,1.21,
239,129,4,4,0,0,
239,2219,3.5,4,-0.5,0.25,
239,492,3,4,-1,1,
239,1397,3.5,3.9,-0.4,0.16,
239,5646,4,4,0,0,
239,1428,4.5,3.9,0.6,0.36,
240,650,3,3.1,-0.1,0.01,
240,23,3,3.6,-0.6,0.36,
240,24,4,3.6,0.4,0.16,
240,30,3,2.7,0.3,0.09,
240,2234,3,2.5,0.5,0.25,
240,49,4,3.6,0.4,0.16,
240,52,2,2.8,-0.8,0.64,
240,57,2,3.1,-1.1,1.21,
240,61,3,3.1,-0.1,0.01,
240,77,3,3.2,-0.2,0.04,
240,706,5,3.1,1.9,3.61,
240,103,4,3.7,0.3,0.09,
241,34,4,4.2,-0.2,0.04,
241,421,4,4.4,-0.4,0.16,
241,41,3,4.4,-1.4,1.96,
241,689,3,4.3,-1.3,1.69,
241,50,4,4.6,-0.6,0.36,
241,99,5,4.7,0.3,0.09,
241,3549,4,4.5,-0.5,0.25,
241,5004,5,4.4,0.6,0.36,
241,69,5,4.6,0.4,0.16,
241,702,5,4.5,0.5,0.25,
241,71,4,4.6,-0.6,0.36,
241,2141,5,4.4,0.6,0.36,
241,426,4,4.5,-0.5,0.25,
241,719,3,4.5,-1.5,2.25,
241,724,5,4.5,0.5,0.25,
241,3003,3,4.4,-1.4,1.96,
241,161,5,4.6,0.4,0.16,
241,738,5,4.6,0.4,0.16,
241,742,5,4.7,0.3,0.09,
241,2171,4,4.3,-0.3,0.09,
241,748,5,4.6,0.4,0.16,
241,2176,5,4.6,0.4,0.16,
241,764,4,4.5,-0.5,0.25,
241,782,5,4.6,0.4,0.16,
241,783,5,4.6,0.4,0.16,
241,196,4,4.6,-0.6,0.36,
241,390,5,4.6,0.4,0.16,
241,798,5,4.6,0.4,0.16,
241,204,5,4.6,0.4,0.16,
241,800,5,4.6,0.4,0.16,
241,391,5,4.6,0.4,0.16,
241,330,4,4.5,-0.5,0.25,
